X	Y
2699.283	20.688034
2700.364	20.197922
2698.346	20.007294
2695.162	20.085541
2693.295	20.378815
2692.169	20.695251
2689.597	20.99295
2684.147	21.155731
2677.59	21.224731
2670.796	21.193634
2663.941	21.257843
2656.708	21.55809
2648.093	20.997269
2639.101	21.080261
2630.225	21.538467
2620.585	21.585999
2609.68	21.012299
2597.522	19.655518
2585.938	20.906982
2574.703	21.688339
2562.551	21.730835
2548.167	21.404907
2531.962	22.469116
2517.785	24.479004
2508.893	22.164368
2506.479	23.356506
2507.401	26.730713
2509.822	28.99234
2511.92	31.365799
2511.469	32.58667
2508.243	31.775223
2503.925	29.880493
2500.611	28.493607
2498.597	28.558578
2497.294	28.605911
2496.68	27.218918
2498.831	25.82959
2505.381	26.822723
2515.996	28.76239
2527.928	31.622574
2538.246	34.084839
2546.569	35.586411
2555.105	36.007614
2563.361	36.686859
2569.112	37.293243
2571.026	37.136688
2569.255	35.828522
2565.494	33.002182
2561.856	29.859695
2560.672	29.484299
2568.86	31.923645
2587.904	37.837692
2609.891	42.670853
2631.595	47.385178
2649.648	48.916031
2651.476	48.171432
2636.941	44.84996
2616.65	44.637802
2598.909	45.021454
2587.619	46.084122
2582.512	44.548386
2581.677	44.798233
2583.21	46.122086
2583.948	47.785553
2585.769	51.308228
2592.819	56.740219
2605.7	64.105698
2621.79	72.319946
2637.016	76.987381
2647.772	81.322266
2661.147	85.837097
2673.74	86.538361
2683.51	82.980087
2685.788	84.578232
2681.815	84.698944
2684.918	83.496582
2700.705	90.71022
2719.817	93.870239
2732.977	98.512939
2742.855	98.322311
2756.721	99.210251
2774.859	102.416763
2792.546	108.009949
2804.234	110.048477
2810.237	107.385086
2815.224	101.766617
2820.511	99.979431
2823.428	98.605835
2823.389	99.934647
2823.553	99.852356
2827.168	100.641571
2831.957	97.381577
2833.928	95.75795
2831.843	98.948883
2829.259	97.922882
2830.07	99.372742
2833.57	105.50856
2836.008	110.552582
2687.188	18.975311
2687.766	18.588501
2691.794	19.593185
2697.261	21.051636
2700.695	21.945328
2701.3	21.099167
2699.698	21.511841
2698.34	20.670776
2697.525	20.897324
2695.201	21.465149
2689.754	21.418121
2682.077	20.321915
2673.366	20.775467
2664.554	20.806717
2655.616	20.588623
2645.452	20.560165
2635.353	20.694748
2627.419	20.878372
2619.411	20.942459
2610.542	20.866684
2600.174	20.290253
2589.68	19.27594
2580.093	20.710922
2570.271	21.737411
2557.864	21.832703
2542.13	21.581879
2526.652	23.26416
2515.634	23.662384
2509.393	24.058945
2508.402	26.742599
2508.75	29.204514
2509.666	31.221313
2509.712	33.334808
2507.364	32.13208
2503.196	30.317062
2500.113	29.460281
2499.17	28.861237
2499.058	28.210129
2498.671	26.535294
2500.361	26.19873
2506.696	26.121597
2515.815	26.356491
2525.331	29.14978
2533.532	31.844635
2540.533	33.821564
2549.551	35.410751
2559.724	36.124802
2567.988	37.275131
2572.448	37.383392
2573.135	37.601852
2571.609	34.91066
2568.221	31.417908
2564.056	29.117859
2564.729	30.440704
2576.659	33.473984
2596.975	38.923843
2617.466	44.264755
2636.851	49.156693
2649.579	50.675232
2643.885	48.841949
2624.419	45.933243
2604.358	43.22525
2591.187	43.634827
2585.165	48.104065
2583.355	46.151337
2582.989	45.762512
2582.051	45.919754
2582.664	48.498596
2587.906	53.358887
2598.032	61.093704
2610.898	68.712006
2624.344	73.399719
2636.361	74.880234
2647.734	80.259171
2661.837	88.896713
2672.837	83.585983
2680.739	78.933517
2684.409	79.880127
2686.243	84.65715
2698.195	91.137405
2716.759	93.632935
2730.691	96.298111
2740.703	95.325867
2752.873	97.278442
2768.693	101.563782
2785.376	106.690903
2795.96	109.663589
2800.356	106.876266
2803.744	101.694397
2809.155	98.630676
2814.53	96.682404
2817.695	96.914825
2820.3	100.184387
2825.05	101.177078
2830.438	97.001083
2832.634	93.997192
2830.455	99.582626
2827.77	97.548523
2829.009	101.202393
2833.42	107.259399
2836.066	110.997787
2682.163	19.13118
2683.672	17.684845
2689.036	19.263763
2696.081	20.93898
2701.912	22.392593
2704.388	23.201706
2702.866	23.350418
2700.286	20.983856
2698.654	20.630615
2696.881	21.677155
2692.916	22.908783
2685.334	22.503586
2674.824	20.83313
2664.361	19.031067
2654.765	19.760452
2644.73	20.053497
2635.094	20.14949
2627.376	20.205475
2620.888	20.120804
2614.35	19.944656
2605.679	19.557953
2595.397	18.272766
2585.84	19.670151
2577.099	20.848557
2566.384	21.764481
2551.942	22.120193
2535.966	21.832184
2522.223	22.704102
2514.64	24.420105
2510.592	27.159576
2509.169	30.23291
2509.644	31.970993
2509.877	33.049866
2507.845	29.006454
2503.985	29.45134
2500.992	34.807495
2500.318	30.761932
2500.774	28.861954
2501.115	26.442734
2502.657	25.269577
2507.195	25.504868
2513.927	26.795792
2520.65	28.524719
2526.625	30.39653
2533.057	32.35463
2543.034	34.537552
2555.461	35.683517
2566.291	37.028412
2573.057	37.293564
2575.914	38.627777
2575.673	35.840866
2571.469	32.072006
2564.338	28.960388
2560.133	29.308289
2565.771	30.095062
2581.725	34.240845
2603.291	40.545181
2628.448	48.430832
2649.138	52.179428
2649.453	51.469299
2631.682	47.356033
2610.128	43.080063
2594.921	43.508133
2587.213	47.66954
2583.82	46.650986
2581.367	45.827469
2578.65	45.452911
2578.133	47.069763
2582.823	51.486084
2592.826	58.669571
2605.747	66.774521
2618.953	71.848541
2630.186	74.505173
2640.182	81.487854
2652.479	82.480576
2663.057	80.48558
2673.089	78.195251
2679.561	81.180374
2683.835	85.428101
2696.02	88.949448
2713.118	88.172974
2725.209	94.827408
2733.632	91.178146
2744.516	92.657227
2759.134	98.086105
2776.109	103.804596
2787.799	108.277878
2792.051	106.796555
2794.212	101.467285
2799.134	96.602066
2806.06	93.30452
2811.846	93.859833
2816.336	100.35025
2820.957	98.716293
2826.031	94.636032
2829.661	95.36702
2829.408	95.406677
2827.638	95.551071
2828.486	100.897995
2832.232	106.916
2834.989	113.005386
2678.765	18.556381
2681.585	17.04335
2688.46	18.606049
2696.758	20.369858
2703.351	22.706268
2705.55	24.452042
2703.44	22.960968
2700.665	21.004105
2695.403	20.503418
2694.999	21.459045
2692.935	23.547073
2686.261	23.290421
2676.03	21.75209
2665.632	20.101776
2656.555	17.788071
2647.369	19.383713
2638.373	20.443436
2630.712	19.40744
2624.399	19.524338
2618.687	19.387543
2610.95	18.880035
2600.252	17.971146
2589.274	18.597595
2579.284	20.163727
2568.999	22.238724
2556.47	22.670288
2541.962	23.081726
2527.909	23.438354
2517.825	24.925186
2512.188	27.515244
2510.877	32.185593
2510.917	35.297241
2510.836	30.42984
2509.705	28.716263
2506.378	29.932693
2503.363	35.074585
2502.677	30.566574
2502.744	27.74678
2502.684	25.84816
2503.037	24.887772
2505.313	24.720688
2509.117	27.504547
2513.675	25.655411
2519.407	28.463516
2527.708	31.649567
2539.943	34.617157
2554.648	35.454727
2567.047	36.883179
2574.989	38.320648
2578.98	36.798676
2579.579	35.596283
2575.987	33.722977
2568.513	30.89772
2559.993	28.121841
2559.045	26.862793
2569.46	30.939453
2592.007	39.334091
2621.176	49.036285
2645.044	53.274307
2653.271	52.764328
2639.789	48.940765
2616.585	44.16925
2598.656	43.189011
2588.71	46.566864
2583.806	47.993637
2579.742	45.510834
2576.125	43.8582
2575.489	45.108017
2580.34	49.304016
2589.878	56.973358
2601.458	65.815857
2612.904	71.867554
2623.832	73.221085
2634.792	74.683884
2645.811	80.331146
2658.93	85.00679
2668.115	80.522736
2677.474	81.281311
2684.903	89.043045
2693.492	87.738831
2706.958	89.647766
2717.669	87.854004
2725.739	86.50705
2736.399	89.997131
2751.316	96.31395
2768.708	102.150879
2781.392	105.884903
2785.874	106.177902
2787.38	101.932297
2791.639	97.770813
2799.199	96.879532
2806.89	97.268936
2812.894	96.593338
2817.37	94.02684
2822.538	96.166153
2827.753	96.179855
2830.393	94.202393
2830.261	95.543106
2830.015	98.683167
2831.264	102.828415
2833.228	109.323654
2679.264	18.493774
2682.4	16.941025
2689.167	17.96907
2697.504	19.775558
2704.432	22.00238
2706.849	23.689667
2703.693	23.648605
2698.202	22.184937
2693.847	21.274078
2691.708	21.425308
2690.307	22.535675
2685.965	23.889084
2678.221	23.093597
2669.379	21.409302
2661.012	20.604614
2652.909	19.159775
2644.285	18.657379
2635.639	18.602264
2627.949	19.705444
2621.556	19.690048
2613.825	18.813614
2602.745	17.419647
2589.674	18.574341
2577.522	19.26149
2566.989	20.886932
2556.5	22.723495
2544.256	23.107498
2531.041	23.377258
2520.18	24.50563
2513.344	27.286804
2512.163	30.952026
2513.488	31.514877
2514.284	33.851852
2512.876	29.997345
2509.991	29.78949
2507.405	34.380051
2505.944	30.387894
2504.748	28.044952
2503.543	26.527664
2502.272	24.988541
2501.685	24.583893
2502.399	25.209442
2505.491	26.054733
2512.57	28.050598
2524.416	31.180908
2540.619	34.595291
2558.372	36.448578
2571.909	36.900894
2579.135	36.304108
2581.452	35.642441
2580.102	35.817017
2575.241	35.105286
2566.334	31.657211
2555.255	26.943787
2551.368	26.714859
2560.107	29.859482
2584.459	38.993896
2617.243	49.845535
2643.808	54.852661
2654.366	53.028717
2643.61	49.5569
2622.249	46.010834
2603.533	44.832108
2590.711	45.760498
2582.88	46.563705
2577.489	43.629227
2573.932	42.440613
2573.618	44.436691
2578.238	49.117615
2587.687	55.977264
2599.717	64.235565
2611.493	70.35907
2622.367	71.887711
2633.102	73.829666
2643.62	79.935715
2656.957	82.27507
2664.166	80.799713
2672.975	81.890991
2682.345	87.621109
2690.926	84.93161
2701.39	86.759262
2710.875	85.088669
2719.768	84.483246
2732.245	88.91452
2748.435	94.600327
2764.18	99.874451
2776.616	106.003738
2782.483	107.877365
2785.005	105.027039
2789.465	102.280518
2796.239	100.623306
2803.669	99.971603
2809.752	98.078705
2814.831	97.160599
2821.761	97.233658
2828.675	96.979233
2833.417	94.577225
2834.029	95.180527
2831.909	95.872726
2830.532	98.912521
2831.155	105.741379
2682.329	17.944458
2684.424	16.720673
2689.696	17.565063
2697.021	19.661392
2703.634	21.767044
2706.081	22.912689
2703.17	21.505615
2697.446	23.14032
2692.492	20.72641
2690.156	22.340332
2689.367	22.508392
2686.861	21.629608
2681.396	21.390472
2673.82	23.635941
2665.962	23.693985
2658.381	18.991547
2649.787	18.092865
2640.112	17.910416
2630.64	19.850449
2622.32	19.567429
2613.514	17.748505
2602.138	17.548431
2588.154	16.345947
2574.247	17.897003
2562.876	18.820175
2553.324	20.842331
2543.076	22.678391
2531.149	23.673065
2520.256	23.572037
2514.557	26.645874
2513.515	30.843857
2515.697	33.748199
2518.041	35.615936
2517.096	32.661804
2513.047	37.006454
2512.63	35.444687
2507.761	31.702011
2504.087	29.868362
2502.071	28.473175
2500.052	27.847092
2498.156	26.738495
2497.852	26.330887
2501.513	26.631332
2510.871	28.289993
2525.771	31.491364
2544.542	35.660889
2563.277	38.435318
2576.25	37.18129
2581.532	34.917984
2581.07	30.838364
2577.49	31.888245
2571.991	33.562927
2562.931	30.800919
2550.837	24.467026
2545.447	23.192001
2554.527	26.245361
2580.241	36.687195
2614.165	49.533829
2641.586	54.126312
2654.458	51.21315
2647.964	48.875168
2629.447	46.257706
2609.95	45.857315
2593.542	46.089508
2582.118	45.988647
2575.41	41.062759
2572.782	41.320633
2573.272	44.392639
2577.533	49.746353
2586.555	57.017227
2598.422	67.510376
2610.244	74.543304
2620.483	76.419678
2630.875	76.430023
2643.132	85.421585
2656.279	93.073975
2661.973	91.149902
2670.522	89.564758
2680.293	98.221771
2687.037	81.963959
2695.19	85.362442
2704.733	91.09938
2715.479	86.128143
2729.914	89.850525
2747.536	93.580414
2763.694	93.681198
2775.949	96.492096
2782.14	98.566345
2785.727	99.481995
2790.952	99.039795
2797.251	97.275665
2802.56	93.974838
2807.126	88.986816
2812.552	87.542709
2820.842	90.492371
2830.651	92.444901
2837.004	91.962509
2837.117	90.310944
2833.695	89.756516
2830.554	92.661453
2829.617	100.950546
2685.94	17.907166
2686.768	16.97052
2690.412	17.469894
2696.777	19.440277
2703.013	21.37146
2705.92	22.33107
2703.599	21.071915
2698.06	23.175491
2692.722	21.165192
2690.357	20.405121
2690.176	22.048904
2689.332	22.032852
2685.462	21.184647
2678.334	21.220459
2669.823	23.355453
2662.212	21.737411
2654.111	19.248642
2644.105	18.970657
2633.069	20.836563
2622.656	20.455566
2612.184	18.68663
2600.603	18.171021
2586.725	17.708939
2572.186	19.119583
2559.828	18.947296
2549.971	18.683807
2540.101	19.164505
2529.325	22.132446
2520.013	23.12413
2514.736	23.944473
2514.961	28.661743
2516.756	33.160706
2519.124	32.679779
2519.238	32.480118
2517.356	38.484985
2513.802	35.50238
2508.709	33.166794
2503.75	31.022919
2500.23	28.654175
2498.096	27.86113
2496.953	28.344925
2497.693	27.014786
2502.196	26.922134
2512.43	28.482681
2527.768	31.308365
2546.194	36.071701
2563.272	39.609589
2574.901	38.97377
2579.378	34.953079
2578.265	31.99884
2574.777	30.947128
2570.747	32.793228
2563.313	31.703384
2552.376	26.601028
2546.282	21.91774
2553.609	24.231323
2577.209	34.406448
2609.773	49.186615
2636.432	54.736542
2650.94	50.345749
2652.118	46.059845
2637.616	45.370621
2615.788	46.926727
2595.84	46.24736
2580.716	43.420029
2572.763	41.744766
2571.709	40.471542
2574.213	43.157623
2579.124	50.183487
2587.109	56.826218
2597.492	65.96109
2608.365	73.720337
2617.764	76.996002
2627.831	73.031097
2638.855	78.438873
2650.596	95.722198
2661.913	93.530655
2668.524	87.135757
2679.09	85.13028
2684.688	89.507401
2687.159	84.168808
2695.482	84.61351
2708.796	86.023575
2726.107	89.263794
2744.822	93.502289
2763.597	96.405045
2776.997	96.103027
2783.247	97.512665
2786.808	102.559845
2793.036	106.834915
2799.552	106.067047
2802.852	100.002655
2804.876	94.174683
2809.568	92.620529
2819.99	96.423462
2833.31	98.323776
2840.66	94.455215
2839.808	95.914673
2835.427	92.472183
2832.193	91.23027
2830.1	95.949768
2687.115	17.772522
2687.827	16.643188
2691.337	17.288208
2697.423	19.33963
2703.126	21.271072
2705.864	22.395111
2704.095	20.615158
2699.286	20.556366
2694.518	21.262619
2692.281	21.942535
2692.121	22.107239
2691.751	21.885254
2688.203	21.340012
2680.646	21.09639
2671.349	21.757492
2663.363	23.477478
2655.536	20.164597
2645.788	21.541061
2634.121	21.764603
2622.525	20.747116
2611.165	19.291382
2599.847	19.05777
2586.687	19.725677
2571.992	18.747223
2558.687	18.24559
2547.841	17.990189
2537.548	18.158051
2527.276	20.204453
2519.191	21.578674
2515.274	22.199799
2516.88	27.171677
2519.336	32.425781
2520.264	33.440811
2520.389	35.422607
2518.794	35.41925
2514.926	35.111755
2508.965	35.567093
2502.895	32.955566
2498.614	29.897644
2496.812	28.424149
2497.317	28.279953
2499.866	27.159943
2504.934	26.90976
2514.109	28.441132
2527.256	31.663025
2542.89	36.486618
2557.865	37.727295
2569.052	38.329147
2574.086	35.238144
2573.991	31.43219
2571.53	31.588928
2568.664	33.187256
2562.823	31.475876
2553.617	27.111938
2548.382	22.027557
2554.564	24.207825
2575.423	33.027328
2607.56	47.791626
2635.19	53.488281
2650.964	48.842377
2654.51	44.964844
2642.549	45.242706
2619.656	46.598877
2597.735	46.163116
2581.228	42.877579
2572.833	40.249908
2572.409	38.114868
2575.949	46.256256
2581.643	50.93222
2589.103	56.64238
2597.828	64.188187
2608.095	73.420227
2617.998	79.616486
2627.154	74.439728
2635.935	78.790466
2647.194	90.436142
2658.769	91.796158
2667.091	88.258652
2676.421	87.919586
2680.313	90.431961
2681.056	82.1651
2689.232	79.118149
2704.109	83.006592
2722.568	89.882065
2742.289	95.119766
2763.092	97.100067
2778.411	93.930756
2785.749	94.838638
2789.756	102.481461
2795.468	111.711212
2800.595	112.325653
2802.6	104.538025
2804.008	97.334473
2808.657	96.669678
2820.016	97.069458
2834.41	104.858475
2841.92	104.813339
2841.343	99.751434
2837.995	93.734039
2835.281	91.228561
2832.184	93.940643
2687.113	17.926651
2688.57	16.882965
2692.377	17.586304
2697.981	19.077835
2702.967	20.804184
2705.478	22.559738
2704.404	20.92247
2700.854	20.654633
2697.299	21.061111
2695.31	21.64357
2694.434	21.966049
2693.137	22.009125
2688.793	21.683517
2680.732	21.34819
2671.007	21.218369
2662.405	21.477402
2654.149	21.90834
2644.344	22.199158
2633.012	21.837952
2621.422	20.784332
2610.509	20.001724
2599.871	19.274673
2587.774	19.268509
2573.541	18.891998
2559.835	18.424225
2548.1	18.193085
2537.016	19.627182
2526.597	17.320999
2519.094	20.027084
2516.181	21.669571
2518.541	27.030685
2521.118	33.636536
2521.376	34.754349
2520.589	35.045792
2518.376	33.920105
2514.629	37.578964
2509.483	37.411789
2503.716	34.6371
2499.146	32.18631
2497.324	30.040756
2498.38	27.466919
2501.379	26.656235
2505.875	26.440765
2513.211	27.884109
2523.86	32.219284
2536.915	35.901047
2550.307	34.000961
2561.805	34.545486
2568.525	34.357101
2570.885	30.536667
2570.525	31.394913
2568.759	32.75882
2563.967	31.202072
2556.459	28.350647
2552.598	22.575119
2557.969	24.210907
2575.646	32.951233
2606.567	47.649399
2634.482	53.622406
2652.239	49.443497
2656.961	45.163193
2642.663	44.940353
2619.537	46.43428
2598.838	47.066208
2583.384	42.940826
2575.481	39.564392
2574.396	37.26207
2577.712	46.948166
2583.858	51.490921
2590.919	56.697113
2598.538	63.528458
2608.565	71.413223
2618.343	77.283875
2625.576	80.015182
2636.244	80.997513
2646.145	86.97258
2657.804	91.225922
2666.931	90.137146
2674.879	92.846725
2677.32	94.332367
2676.164	83.349869
2684.208	75.714081
2700.574	77.490311
2720.468	95.112137
2740.642	97.577347
2761.227	95.323349
2777.227	91.221573
2786.198	90.646957
2791.361	98.547501
2796.288	111.966919
2799.989	114.493423
2801.947	106.261002
2804.444	96.479904
2809.998	95.414505
2821.19	102.358109
2834.272	112.921936
2841.485	110.592026
2842.896	103.868622
2842.112	96.18985
2840.392	93.634521
2835.994	95.156799
2687.415	17.873459
2688.795	18.347076
2690.986	18.039337
2695.024	16.671997
2699.802	19.137695
2703.24	21.712006
2703.706	23.197998
2701.895	21.165298
2700.002	20.680542
2698.957	21.12767
2697.657	21.860123
2694.325	22.473618
2687.795	22.481537
2678.88	22.006653
2669.453	21.458099
2660.715	21.290726
2651.504	21.563446
2640.968	22.2108
2629.854	22.648071
2619.399	20.536377
2609.784	19.747665
2600.068	19.164474
2588.713	18.370972
2575.06	18.47525
2561.856	18.360977
2550.225	19.003235
2538.972	18.818985
2528.183	17.136902
2520.378	19.391068
2517.408	21.220932
2519.984	26.912277
2522.756	35.0952
2522.609	36.311203
2520.704	34.762115
2517.309	34.111557
2513.541	38.027039
2509.702	38.655182
2505.228	36.610184
2501.057	33.988892
2498.818	30.541351
2499.073	28.19693
2501.235	26.391739
2504.828	26.471252
2511.005	28.761887
2520.518	34.293182
2532.422	35.616684
2545.122	32.039948
2556.614	30.990829
2564.578	34.074997
2569.12	31.816483
2570.43	31.354187
2569.058	30.557693
2564.566	29.679504
2558.104	27.696976
2555.551	22.375488
2561.081	24.512192
2577.286	33.506973
2606.409	46.391632
2634.228	52.461716
2653.683	50.353317
2659.321	46.402008
2644.023	45.938461
2619.753	46.677765
2599.701	46.526413
2586.703	43.711792
2579.869	39.519211
2577.17	36.334366
2578.727	46.976395
2584.363	51.211639
2590.935	56.4487
2597.622	63.273895
2606.72	70.542389
2617.166	76.793518
2627.64	81.027176
2637.752	83.918228
2651.827	90.382874
2664.365	96.154099
2671.654	95.829575
2676.843	97.94136
2676.905	95.776611
2673.341	85.928162
2681.025	79.049728
2698.754	83.236908
2720.648	95.040543
2741.446	96.527298
2759.518	93.731781
2775.305	90.467834
2786.226	86.203934
2792.638	96.196075
2796.65	108.210403
2798.829	110.461899
2800.683	101.130768
2804.133	93.472488
2810.355	92.526505
2821.084	103.705856
2834.203	118.850006
2841.29	114.905853
2844.655	105.947128
2846.378	101.601151
2845.812	99.298157
2840.635	97.651886
2688.063	16.880417
2688.515	17.69838
2687.846	17.76535
2689.413	16.222336
2694.199	18.464813
2699.739	21.691544
2702.763	22.868866
2702.814	22.448669
2701.756	22.158157
2700.954	21.433411
2699.612	21.950287
2694.967	22.811401
2686.64	23.062057
2676.885	22.613678
2667.584	21.834869
2658.827	21.298584
2648.898	21.194717
2637.716	21.433594
2626.512	21.500748
2616.908	21.009705
2608.185	19.832794
2598.982	18.631439
2587.994	18.304565
2575.092	17.997314
2563.523	18.409378
2553.413	18.430679
2542.667	20.445953
2531.128	18.292557
2521.768	19.282898
2518.449	21.177933
2520.491	26.870026
2523.823	35.119507
2524.38	38.490585
2521.461	35.752045
2516.827	34.897598
2513.303	38.4664
2510.802	37.053757
2507.449	37.115799
2503.919	35.45665
2501.71	32.399704
2501.188	27.490265
2502.035	25.903107
2504.218	26.359436
2509.562	28.590652
2518.837	33.164673
2530.66	36.452271
2542.989	32.553101
2553.412	29.697495
2560.86	33.265152
2566.178	33.218079
2568.156	33.403
2566.46	32.194443
2560.858	29.096024
2553.904	25.528717
2552.905	22.523758
2560.721	26.967804
2580.673	36.153519
2608.183	44.989883
2636.137	49.263168
2659.868	52.470245
2662.494	49.281219
2644.167	48.129959
2620.205	47.428329
2601.528	46.263885
2590.412	44.154922
2583.211	38.496277
2578.59	38.098511
2578.076	44.025452
2582.092	47.501663
2588.587	53.052536
2597.198	59.441727
2607.622	66.227554
2618.921	71.69313
2630.992	77.68187
2645.939	84.148529
2662.325	89.148758
2670.494	91.562378
2677.328	103.178497
2681.063	103.519272
2674.518	97.931595
2673.52	89.263794
2683.957	85.02301
2700.974	90.16745
2720.639	101.155228
2741.367	96.503494
2761.003	96.300888
2777.422	94.100037
2788.597	88.137177
2793.476	96.154251
2797.306	105.718613
2799.062	107.592758
2800.551	99.620987
2803.649	92.028946
2809.443	91.914902
2820.645	104.908493
2833.517	119.90007
2842.755	115.572937
2847.798	109.960373
2849.828	108.307846
2849.147	107.28685
2843.65	99.741486
2688.313	17.297012
2687.728	17.989197
2684.966	17.911575
2684.546	16.189972
2688.781	18.794571
2695.339	22.602631
2700.534	23.1884
2702.203	23.493408
2701.378	23.458099
2699.984	22.744354
2698.072	23.237274
2694.11	23.842102
2686.659	23.523712
2677.113	22.710709
2667.439	22.31842
2658.102	23.706467
2647.802	22.00621
2636.516	20.362381
2625.181	18.453354
2615.348	20.393112
2606.46	20.209747
2596.993	18.796051
2586.239	17.367706
2574.134	16.865921
2564.816	17.560425
2557.006	19.409714
2546.838	20.784546
2534.01	19.325394
2522.549	19.315704
2517.819	21.191925
2519.961	26.57753
2523.966	34.229645
2524.568	38.725525
2521.302	33.983994
2517.152	35.991196
2515.171	38.10437
2514.141	35.014404
2511.248	37.028595
2507.364	35.061951
2504.535	31.513855
2503.069	27.150635
2502.46	26.32634
2503.518	26.778992
2508.836	28.099472
2518.946	31.504654
2531.574	34.51825
2543.565	34.648773
2552.595	32.789764
2559.132	33.091446
2564.738	34.935791
2567.305	35.562653
2565.734	33.871033
2559.682	29.448959
2552.189	25.200668
2551.47	23.245132
2560.732	28.348557
2581.488	37.172775
2607.935	44.509872
2635.029	48.425156
2659.122	52.822906
2662.929	51.276093
2645.587	48.815308
2622.039	47.05098
2603.557	48.116516
2592.526	45.68158
2585.354	38.893707
2580.028	38.458862
2578.192	41.654709
2580.77	45.385529
2586.477	50.935028
2595.266	56.806244
2606.174	61.847488
2618.34	66.563202
2632.204	74.834427
2648.676	83.166306
2667.397	86.440323
2677.554	90.155838
2684.592	104.272522
2685.671	106.69252
2676.942	99.417313
2676.15	91.846283
2687.366	91.558685
2704.122	97.5569
2722.622	104.040878
2742.145	100.215256
2762.768	96.183167
2780.379	99.300964
2791.518	95.860901
2796.455	98.188965
2797.773	102.306061
2798.171	103.639648
2799.656	99.049942
2802.318	93.129074
2807.633	92.320435
2819.082	102.319489
2834.172	117.303665
2846.223	116.74614
2852.555	114.507446
2853.856	115.088623
2852.178	110.907578
2846.407	102.623642
2687.531	17.195099
2686.272	17.92157
2683.28	17.733871
2682.465	15.802578
2685.399	19.568985
2691.055	21.799515
2696.768	23.034683
2699.694	25.313644
2699.316	22.883118
2697.152	22.922943
2694.795	23.98497
2692.812	24.688217
2688.812	24.287033
2681.026	23.240707
2670.905	23.042435
2660.248	25.274155
2649.542	22.177963
2638.677	19.973175
2627.258	20.333008
2616.141	20.171432
2606.26	19.179825
2596.957	19.109467
2584.813	17.878464
2574.131	16.932953
2566.593	17.216339
2559.95	18.903564
2549.492	21.412567
2535.278	21.160538
2522.18	18.353424
2516.012	19.6996
2518.538	25.199371
2522.881	33.298096
2523.626	36.131454
2521.159	35.301575
2518.456	33.727478
2518.073	34.886765
2518.194	33.940857
2515.442	36.974792
2510.706	35.004608
2506.866	31.004196
2503.941	27.941452
2501.527	26.294525
2501.547	26.032639
2507.44	28.672241
2519.077	31.926041
2532.838	35.264496
2544.942	35.460709
2553.246	33.18631
2559.022	32.461288
2564.489	35.456787
2567.18	37.426132
2565.269	34.763824
2558.731	29.83194
2551.149	25.204407
2550.394	23.144699
2559.528	28.387741
2580.634	38.63797
2607.903	44.30896
2633.599	47.801437
2655.671	51.01796
2660.147	50.735107
2645.219	47.495758
2624.377	46.678741
2607.111	53.129501
2595.604	50.866531
2587.727	38.596527
2581.871	38.301483
2579.249	42.320221
2580.697	46.047119
2585.318	50.892319
2593.842	56.069199
2605.279	59.543488
2617.99	64.748779
2631.167	72.732468
2645.766	81.182144
2666.342	82.586807
2679.87	85.787094
2688.456	104.35791
2688.355	104.580673
2679.487	98.883591
2679.485	93.836731
2691.666	94.966171
2708.012	100.28035
2724.777	105.951981
2743.295	102.504883
2763.741	97.013611
2783.751	103.306885
2795.54	101.176834
2798.017	100.077332
2796.131	98.160751
2794.866	99.501328
2796.683	98.60675
2799.953	95.750275
2805.574	94.289963
2817.245	97.933823
2833.755	111.030334
2848.788	120.298813
2857.247	118.13446
2858.944	121.089127
2856.113	114.598785
2849.131	102.567322
2685.74	17.289093
2684.515	17.975327
2683.031	17.67189
2683.298	16.189041
2685.394	19.207718
2688.982	21.064423
2693.454	23.565079
2696.455	26.6521
2696.741	23.186142
2694.512	20.643692
2692.178	26.277603
2692.131	26.506653
2691.644	26.14653
2686.325	25.132446
2676.718	23.888504
2665.363	23.75441
2654.294	22.519775
2643.826	19.798645
2632.843	19.281799
2621.188	19.873749
2610.207	19.232269
2600.035	18.636444
2587.485	17.337357
2576.387	16.630997
2568.79	17.157425
2561.782	19.309509
2550.368	20.983215
2535.126	20.391907
2521.021	18.889954
2514.158	19.871902
2516.437	23.937454
2520.924	31.667847
2522.517	35.459641
2521.427	34.98703
2519.397	33.717468
2518.866	33.725067
2518.625	34.116501
2515.807	36.658737
2511.256	34.791534
2506.908	31.558121
2502.926	28.679123
2499.799	26.554611
2500.045	25.850037
2506.588	28.543365
2518.983	32.075516
2533.327	34.725861
2545.984	35.049973
2554.525	33.484543
2560.073	32.53064
2564.647	34.177032
2566.92	35.995987
2565.639	35.430969
2559.808	31.741379
2552.523	26.956039
2550.687	24.253876
2557.837	27.758133
2578.328	37.054611
2606.259	46.072098
2630.439	47.891495
2649.937	49.347031
2654.735	48.550507
2643.406	48.119827
2625.5	48.069366
2610.188	50.220779
2599.287	52.904449
2591.065	42.847687
2584.721	38.610321
2581.182	43.081146
2581.327	46.051865
2584.828	50.092575
2593.017	55.883179
2604.609	60.548096
2616.986	63.92009
2627.881	68.899689
2639.154	74.101624
2659.376	77.812378
2675.415	83.184265
2686.574	103.691483
2688.21	101.301453
2680.99	94.961884
2681.475	93.037125
2693.563	98.929688
2709.34	103.299622
2724.97	105.46524
2743.147	102.026855
2764.587	98.955353
2785.782	106.795349
2797.714	106.779297
2797.727	101.505524
